Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
08be985e-2377-4056-9d4b-02745416374b,2/19/1971,,999-59-9679,S99968753,X57672779X,Mrs.,Lauralee67,Cassin499,,Bartell116,M,white,english,F,Worcester  Massachusetts  US,154 Roob Way,Bourne,Massachusetts,Barnstable County,2532,41.7841835,-70.50169732,1062636.81,6281.88
e2129449-9c68-4155-a826-e22091aa4742,8/29/2017,,999-61-2551,,,,Alicia629,Walter473,,,,white,irish,F,Quincy  Massachusetts  US,277 Barton Harbor Suite 79,East Longmeadow,Massachusetts,Hampden County,,42.06462536,-72.4916425,47500,1162.44
b206d59e-5523-435d-8961-555907e6d3ab,1/18/1959,,999-66-2597,S99978226,X69661130X,Mrs.,Cheri871,Moen819,,Pollich983,M,black,african,F,Chelsea  Massachusetts  US,927 Corwin Manor,Tewksbury,Massachusetts,Middlesex County,,42.62355348,-71.1975461,1317599.49,9325.72
deb78d57-823a-45a0-81f2-68bdb5f9ee3a,12/26/1969,,999-30-5327,S99915116,X25503755X,Mr.,Agustín529,González124,,,M,black,dominican,M,Roseau  Saint George  DM,176 Walsh Course Suite 77,Worcester,Massachusetts,Worcester County,1545,42.31645015,-71.77346575,1200281.63,4688.72
51c567cc-6674-4327-af0c-8de4704addae,2/17/2016,,999-46-9523,,,,Noel608,Mertz280,,,,white,greek,F,Boston  Massachusetts  US,212 Denesik Harbor Unit 36,Weymouth,Massachusetts,Norfolk County,2188,42.20191506,-70.90715729,79200,1549.92
a0269410-7585-4462-9baa-8347fa440862,6/20/1974,,999-31-8965,S99971101,X23367011X,Mr.,Isidro558,Carroll471,,,M,hispanic,south_american,M,Billerica  Massachusetts  US,594 McKenzie Boulevard Suite 5,Haverhill,Massachusetts,Essex County,1830,42.81882748,-70.9955164,984217.31,4434.86
694a2bf2-9d34-4c93-b94c-a643226621d9,7/21/1976,,999-20-8858,S99962950,X12194911X,Ms.,Dee580,Glover433,,,S,white,irish,F,Boston  Massachusetts  US,683 Block Forge,Attleboro,Massachusetts,Bristol County,2703,41.97149813,-71.33650513,828524.97,11185.08
cad06611-d984-4b3f-b7b5-80a73e11a251,6/10/1995,,999-24-6641,S99926786,X949270X,Mr.,Pierre431,Cassin499,,,,white,american,M,Leominster  Massachusetts  US,212 Borer Rue,Methuen,Massachusetts,Essex County,1841,42.71674658,-71.13805867,586025.39,3280.56
d0c2da75-7084-4c2c-961a-5aab9867e268,9/19/1919,7/29/1990,999-64-2194,S99918574,X26421181X,Mr.,Brady998,Windler79,,,M,white,french_canadian,M,Springfield  Massachusetts  US,701 Hamill Trailer Unit 93,Westport,Massachusetts,Bristol County,,41.64534432,-71.01622162,1437614.09,431722.29
f3b5c3d6-d751-4cbc-b4aa-d21206ab55cc,2/25/2006,,999-16-9720,,,,Jenise920,Romaguera67,,,,white,english,F,Andover  Massachusetts  US,853 Boyer Lane,Amherst,Massachusetts,Hampshire County,,42.41613806,-72.44217582,311023.89,3669.76
707570a5-32f1-43af-857a-5a2bae9f19fe,10/8/1984,,999-95-9778,S99913890,X42365278X,Mrs.,Hazel720,Howe413,,Collins926,M,white,irish,F,Wareham  Massachusetts  US,754 Tremblay Forge,Pembroke,Massachusetts,Plymouth County,,42.11119241,-70.75406815,833551.93,6149.44
b59b8dd6-0f95-438b-a473-1fa40abe82a2,6/7/1969,,999-31-8008,S99929203,X35680265X,Mr.,Ezra452,Grady603,,,M,white,french,M,Rockport  Massachusetts  US,679 Buckridge Ramp Suite 87,Pittsfield,Massachusetts,Berkshire County,1201,42.47785759,-73.2053853,1152747.16,4394.56
59871528-6534-47da-bf5e-6ba844ec46f7,6/1/2014,,999-43-3675,,,,Roy364,Kuhic920,,,,white,irish,M,Somerville  Massachusetts  US,347 Fadel Village Suite 49,Watertown,Massachusetts,Middlesex County,2472,42.37486273,-71.09528946,115350,1916.56
d2304b77-2523-42fd-bb79-88a4cc5b5d04,11/5/1965,,999-70-9690,S99974034,X42758943X,Mrs.,Shannon293,Jacobs452,,Krajcik437,M,white,irish,F,Newton  Massachusetts  US,863 Gislason Quay Suite 8,South Hadley,Massachusetts,Hampshire County,,42.32959399,-72.50347754,1083668.48,7250.77
99f7000b-5bbe-4e77-89c5-452b823e74d4,4/17/1950,,999-52-2859,S99959562,X69314161X,Ms.,Griselda377,Cole117,,,S,white,french_canadian,F,Danvers  Massachusetts  US,444 Kulas Dale,Lexington,Massachusetts,Middlesex County,2420,42.45851361,-71.18008822,1358231.09,9604.38
2b4109b0-0a81-409d-ac15-ecc25bb91175,9/17/1957,,999-51-7696,S99946231,X39481304X,Mr.,Burl285,Torp761,,,M,white,irish,M,Tisbury  Massachusetts  US,677 Bradtke Flat Apt 1,Mansfield,Massachusetts,Bristol County,,42.06846224,-71.13814797,1345147.5,4528.72
d1ff9d88-61ac-4b87-8875-e70e4f2babcb,8/24/2017,,999-10-7362,,,,Kaylene27,Beer512,,,,white,english,F,Georgetown  Massachusetts  US,377 Kuhlman Terrace,Middleborough,Massachusetts,Plymouth County,,41.96742145,-70.86592081,52139.72,1290.76
efe123ac-4ce6-4927-a080-0bb510aed495,8/5/1967,,999-78-7610,S99921430,X38454502X,Mrs.,Klara351,Kemmer137,,Denesik803,M,asian,asian_indian,F,Boston  Massachusetts  US,907 Sauer Trailer Suite 91,Brookline,Massachusetts,Norfolk County,2215,42.38270779,-71.08565721,1177692.33,15472.51
582b89e2-30d8-44fb-bb96-03957b2ec7c2,6/22/1995,,999-14-4527,S99934942,X60370280X,Ms.,Sina65,Wolff180,,,,white,portuguese,F,Southbridge  Massachusetts  US,828 Dach Ramp Suite 63,North Adams,Massachusetts,Berkshire County,1247,42.77004221,-73.05196158,11636.99,829.92
a0609424-511e-45d4-9051-30a6b10269f4,9/19/1919,,999-76-8549,S99990671,X37774493X,Mr.,Rashad361,Quigley282,,,M,white,french_canadian,M,Lawrence  Massachusetts  US,385 Will Green,Westport,Massachusetts,Bristol County,,41.64592566,-71.03539843,1518053.83,9010
09ba5e8f-05cb-4046-aae2-f19d9de22ece,2/15/1993,,999-79-5424,S99981643,X88760828X,Ms.,Trinh357,Grady603,,,,white,irish,F,Belchertown  Massachusetts  US,741 Flatley Gate,Sutton,Massachusetts,Worcester County,,42.21052091,-71.6936847,532697.85,4332.04
13e444ec-728f-4465-acc1-53e7700f053d,9/17/1979,,999-91-2176,S99937140,X84724491X,Mr.,Wayne846,Gulgowski816,,,M,white,portuguese,M,Porto  Douro Litoral  PT,549 Reynolds Quay Unit 83,Quincy,Massachusetts,Norfolk County,2169,42.30348674,-70.97025781,969030.33,7317.6
0c191d95-a486-4bfd-b20e-75837ee1a798,2/5/1965,,999-12-6645,S99970440,X50464568X,Mr.,Lamar193,Marquardt819,,,M,white,irish,M,Natick  Massachusetts  US,529 Bernhard Bypass Unit 35,Dartmouth,Massachusetts,Bristol County,,41.62049175,-70.93425694,1250839.69,4593.72
085793fe-58b5-42cc-b61a-034edb797d2c,12/5/1980,,999-70-4182,S99940368,X18709108X,Mrs.,Sau887,Gaylord332,,Hahn503,M,white,irish,F,Middleborough  Massachusetts  US,630 Bartoletti Spur,Wellesley,Massachusetts,Norfolk County,2457,42.38640338,-71.21589862,882152.92,5915.28
8ab208ee-16ee-4ddf-921f-604673909deb,12/26/2011,,999-20-1739,,,,Gerard367,White193,,,,white,polish,M,Amherst  Massachusetts  US,680 Little Trafficway,Braintree,Massachusetts,Norfolk County,2184,42.25937582,-70.92272375,177014.42,2184.88
e966b7d2-12c2-45d8-a5f0-ff2713bec8a0,2/24/1947,,999-86-6637,S99989470,X40094843X,Mr.,Tommy814,Mosciski958,,,S,white,scottish,M,Amherst  Massachusetts  US,484 Conroy Estate Suite 74,Newton,Massachusetts,Middlesex County,2458,42.32990772,-71.11037198,1588532.07,13511.41
e51c0730-a8f3-4c42-84b2-5f907095e8c5,10/30/2014,,999-51-9153,,,,Elliott563,Willms744,,,,white,french_canadian,M,Winchendon  Massachusetts  US,952 Reilly Knoll,Marblehead,Massachusetts,Essex County,1945,42.53153755,-70.79969753,101124.71,2072.36
ddd7655c-895e-4024-8938-77324122f34b,12/4/2007,,999-65-2135,,,,Joaquin141,Ortiz186,,,,white,portuguese,M,Lisbon  Estremadura  PT,994 Rice Arcade Apt 37,Lowell,Massachusetts,Middlesex County,1850,42.65662599,-71.2356536,314324.48,2583.2
cac7fa38-f58d-4fad-85d4-2a3ea71fe116,4/1/1949,,999-66-8451,S99911724,X71606738X,Mrs.,Ayako221,Kub800,,Von197,M,white,english,F,Haverhill  Massachusetts  US,790 Stiedemann Common Suite 62,Dracut,Massachusetts,Middlesex County,,42.74339831,-71.23064387,1347789.71,14795.42
13624a27-023b-4ab0-96e6-660e1ae3ff2f,2/4/2013,,999-28-7105,,,,Mariano761,Shields502,,,,white,polish,M,Weymouth  Massachusetts  US,716 Hoeger Ranch,West Newbury,Massachusetts,Essex County,,42.88908495,-70.88969271,176396.71,1937.4
88173b65-190d-4fb0-8a24-0820fff9702b,1/28/2012,,999-32-6966,,,,Tamie596,Macejkovic424,,,,black,west_indian,F,Santiago de los Caballeros  Santiago  DO,403 Gislason Haven,Brockton,Massachusetts,Plymouth County,2301,42.1698062,-71.0111786,193454.67,2343.2
576257f4-6a57-43b9-84e3-1cf50eb3f6ee,8/4/1996,,999-26-2449,S99969415,X47480685X,Ms.,Misha8,Abernathy524,,,,white,scottish,F,Hatfield  Massachusetts  US,546 Pfeffer Route Suite 67,Taunton,Massachusetts,Bristol County,2718,41.91136853,-71.06544992,503378.09,3478.84
049639b3-ee64-4e48-b0ac-8e26d0a21738,11/6/1976,,999-39-3646,S99981564,X1256586X,Mrs.,Belen306,Schmeler639,,Johns824,M,white,scottish,F,Easton  Massachusetts  US,1039 Sanford Light,Boston,Massachusetts,Suffolk County,2108,42.38903069,-71.05554128,985203.57,4491.2
ad884fbd-3f2f-499a-88fd-b624093916a7,7/15/1949,,999-88-1594,S99930292,X84488949X,Mr.,Clayton230,Cremin516,,,M,white,german,M,Lynn  Massachusetts  US,696 Sanford Well Suite 25,Wareham,Massachusetts,Plymouth County,,41.78197851,-70.68985454,1508308.48,7680.17
66d017d6-97ae-4de0-b02c-2c1caa5cddf6,11/6/1934,,999-41-1454,S99934683,X20249581X,Mrs.,Allegra202,Nitzsche158,,Beer512,M,white,italian,F,Methuen  Massachusetts  US,941 Wiegand Junction,Weymouth,Massachusetts,Norfolk County,2188,42.21118064,-70.92508394,1493233.15,20816.54
e4340ebb-f2af-4a25-adc1-742c46fbc5c0,12/21/1977,,999-44-5151,S99942413,X36360657X,Mr.,Gail741,Hettinger594,,,S,white,irish,M,Taunton  Massachusetts  US,721 Smitham View Suite 35,Stoughton,Massachusetts,Norfolk County,,42.2025079,-71.04790181,1059938.31,5417.84
6578a971-f801-48ce-a5d1-e5af398f8f3b,7/14/1964,,999-73-3478,S99994222,X39029876X,Mr.,Ricky354,Zieme486,,,M,asian,asian_indian,M,Worcester  Massachusetts  US,613 Haag Byway,South Hadley,Massachusetts,Hampshire County,,42.28955603,-72.49435819,1402749.19,13187.12
5a3a336f-1b8c-42ca-9e82-22b9b3c5cd10,7/8/1963,,999-12-1433,S99925130,X68745523X,Mr.,Kristofer887,Ernser583,,,S,white,portuguese,M,Framingham  Massachusetts  US,1089 Herzog Byway,Hudson,Massachusetts,Middlesex County,1749,42.47626153,-71.46754687,1355447.27,5141.2
831bd1b9-c239-4bd1-8928-e52ff28a864b,11/7/1990,,999-81-9677,S99962448,X55069055X,Mr.,Cristian531,López694,,,M,black,dominican,M,Wesley  Saint Andrew Parish  DM,927 Purdy Gateway Apt 79,Fall River,Massachusetts,Bristol County,2720,41.73433101,-71.10482785,17498.22,0
7db48a3c-2542-474a-aa3f-309d0b047633,4/28/2014,,999-94-7422,,,,Milford485,Howe413,,,,white,french,M,Abington  Massachusetts  US,500 Stark Highlands,Cambridge,Massachusetts,Middlesex County,2138,42.47534019,-71.12585169,16873.06,2430.68
c6f3fbd2-043d-4c89-bb02-96c06434aca4,1/16/1998,,999-29-7571,S99929740,X34970960X,Ms.,Ruthe70,Heidenreich818,,,,white,irish,F,Maynard  Massachusetts  US,471 Lockman Street Unit 54,North Attleborough,Massachusetts,Bristol County,,42.00153478,-71.28543609,449702.79,2877.24
19b766a8-ed5e-4c16-8f83-435abef893c4,6/19/1958,,999-55-9880,S99918800,X63831341X,Mr.,Micheal721,Jacobi462,,,M,white,french,M,Fitchburg  Massachusetts  US,294 Williamson Mill,Somerset,Massachusetts,Bristol County,2725,41.84005955,-71.05806398,1329841.12,5199.48
93eed35d-fe77-43be-8143-b628e74ea70b,11/12/2002,,999-41-2990,S99951231,,,Tabitha433,Lang846,,,,white,irish,F,Swampscott  Massachusetts  US,110 Rosenbaum Parade,Lowell,Massachusetts,Middlesex County,1850,42.66664134,-71.24867056,367592.11,3400.43
3f9c3fd5-1861-4e0c-a5ff-00aff8a14de2,12/12/1958,,999-47-2962,S99985840,X18512276X,Ms.,Dora90,Romaguera67,,,S,white,english,F,Hamilton  Massachusetts  US,898 Prosacco Frontage road,Peabody,Massachusetts,Essex County,1940,42.58953722,-70.91189579,1544123.65,6579.44
19a59dab-166b-4e6d-ac52-8164e119d26d,4/23/1951,,999-77-9670,S99980209,X31912654X,Ms.,Gabriele201,Russel238,,,S,white,italian,F,Westwood  Massachusetts  US,904 VonRueden Rest Unit 11,Lexington,Massachusetts,Middlesex County,2420,42.50461703,-71.18766428,1406271.89,11451.95
da2d26a1-1aee-43c0-a0b1-b0b6d3e63e6b,8/3/1997,,999-87-5707,S99971522,X78413465X,Ms.,Taina903,Predovic534,,,,white,english,F,Lowell  Massachusetts  US,948 Kub Fork Unit 22,Somerset,Massachusetts,Bristol County,2725,41.80115337,-71.12437415,565550.12,3864.36
a8aaf0df-ff0e-4511-86cf-cb392e15a878,2/2/1997,,999-68-6180,S99993530,X72844977X,Ms.,Angelika194,Tremblay80,,,,white,french,F,Hudson  Massachusetts  US,615 Emard Union,Hull,Massachusetts,Plymouth County,2045,42.38088211,-70.9218704,468256.72,3024.72
558cd80c-07df-4207-baa1-5110400a4a31,5/16/1972,,999-19-1762,S99980721,X84794730X,Mrs.,Vanessa263,Reinger292,,Gusikowski974,M,white,polish,F,Boston  Massachusetts  US,183 Becker Key,Peabody,Massachusetts,Essex County,1940,42.56981019,-70.96798001,30569.46,2549.76
a728221b-1bce-46fc-b748-fe2fa9584507,10/6/1971,,999-53-3889,S99936167,X50956862X,Mrs.,Enid644,Walter473,,Walsh511,M,white,irish,F,Boston  Massachusetts  US,1039 Gerlach Mill Suite 11,Chicopee,Massachusetts,Hampden County,1013,42.17599169,-72.49818932,329434.32,3724.48
88ad633c-500e-422e-b415-2272f42c4cf6,12/4/1974,,999-69-6217,S99936628,X76281505X,Ms.,Brunilda665,Kuphal363,,,S,asian,chinese,F,Beijing  Beijing Municipality  CN,691 Luettgen Gardens,Boston,Massachusetts,Suffolk County,2108,42.25873165,-71.09004859,935905.73,10957.51
fcfae702-20ad-4414-994b-29ee9d3367de,9/1/1986,,999-83-7432,S99954818,X76639435X,Ms.,Caren429,Graham902,,,S,white,french,F,Beverly  Massachusetts  US,658 Johnson Park,Boston,Massachusetts,Suffolk County,2108,42.37433204,-71.01258511,858644.46,2938.92
6fde96c6-95a8-4008-a98e-c7bece36e17c,8/26/1978,,999-95-6489,S99994799,X30374491X,Mr.,Roosevelt595,Haley279,,,M,hispanic,puerto_rican,M,Westford  Massachusetts  US,222 Gutkowski Byway,Worcester,Massachusetts,Worcester County,1545,42.41971816,-71.68941164,843357.63,3152.96
8cbe06bf-17b6-4ed6-8337-b55dad7bdd52,11/13/2002,,999-77-2559,S99933435,,,Maurice742,Monahan736,,,,white,english,M,Reading  Massachusetts  US,736 Bartoletti Common,Brookline,Massachusetts,Norfolk County,2215,42.37267587,-71.09974538,346615.29,2545.64
60ca22a7-3976-45a0-b20a-ab14ffc0512d,11/29/2011,,999-11-5206,,,,Eneida722,Harvey63,,,,white,french,F,Salisbury  Massachusetts  US,164 Friesen Road,Holden,Massachusetts,Worcester County,,42.38723498,-71.80599255,159964.94,2164.88
545c2380-b77f-4919-ab5d-0f615f877250,6/12/1999,,999-80-3174,S99972064,X49558432X,Ms.,Tania553,Harris789,,,,white,english,F,Lowell  Massachusetts  US,584 Kuhlman Underpass,Haverhill,Massachusetts,Essex County,1830,42.83903673,-71.07942714,540040.72,2791.48
85be1084-1e12-49d5-adef-e7e82b833138,10/5/1964,,999-29-1363,S99979234,X70726560X,Mrs.,Annmarie79,Quitzon246,,Schaden604,M,hispanic,puerto_rican,F,Taunton  Massachusetts  US,459 Hane Terrace,Dudley,Massachusetts,Worcester County,,42.11214439,-71.88045873,1210445.7,10034.88
497c0d0e-4402-4b13-b33c-fb0a3623a59f,10/8/1962,10/31/2016,999-46-4585,S99974839,X80116321X,Mr.,Gilberto712,Prosacco716,,,M,white,french_canadian,M,Quincy  Massachusetts  US,323 Hackett Manor,Warren,Massachusetts,Worcester County,1083,42.22482085,-72.15536401,10854.22,0
38d96942-b312-4458-a251-2e81ad788a25,9/2/1979,,999-63-9253,S99958666,X10387484X,Mrs.,Melissa844,Steuber698,,Skiles927,M,white,french,F,Somerville  Massachusetts  US,1037 Treutel Village,Revere,Massachusetts,Suffolk County,2151,42.46273713,-70.9250913,752884.91,13827.44
5078e1b1-a9ac-410a-9bde-dec8cf327519,8/9/1954,,999-84-8875,S99928991,X75884095X,Mr.,Garth972,Gleason633,JD,,S,white,french,M,Carver  Massachusetts  US,597 Rogahn Vista,Plymouth,Massachusetts,Plymouth County,2360,41.90648342,-70.53559313,1489848.86,5169.52
cd9c52ca-a6d7-4eb4-b676-8208af287e75,3/16/2003,,999-37-5227,S99967862,,,Clay913,Schaden604,,,,white,irish,M,Lawrence  Massachusetts  US,699 Towne Bridge,Worcester,Massachusetts,Worcester County,1545,42.30137395,-71.79241775,359409.78,2789.56
7c2b61e5-e67e-422d-8c4e-71bc4635628b,5/11/1954,,999-57-6179,S99921170,X46358102X,Mrs.,Jacquetta148,Kunde533,,Larkin917,M,asian,asian_indian,F,Hingham  Massachusetts  US,1022 Harber Annex Apt 9,Brookline,Massachusetts,Norfolk County,2215,42.37202569,-71.10809904,1409888.14,9117.36
fe41aba3-cec7-4769-aac8-d17e3f0b1929,4/7/1967,,999-90-2556,S99980735,X89811111X,Mrs.,Cristina921,Corral791,,Gurule738,M,hispanic,puerto_rican,F,Bayamon  Puerto Rico  PR,845 Vandervort Haven,Boston,Massachusetts,Suffolk County,2108,42.45015934,-70.97008485,1228584.66,8357.53
c8e08711-e4b9-460a-b124-50acc921d38b,1/22/1972,,999-12-4374,S99934721,X36138542X,Mr.,Víctor493,Valdivia496,,,M,black,dominican,M,Salisbury  Saint Joseph Parish  DM,452 Paucek Spur Apt 34,Boston,Massachusetts,Suffolk County,2108,42.43697332,-71.09362713,1046145.91,14032.15
2209be04-a272-446a-a6f7-1292e730f456,10/17/2003,,999-92-2299,,,,Somer38,Glover433,,,,white,irish,F,Middleton  Massachusetts  US,865 Wuckert Loaf Unit 79,Brookline,Massachusetts,Norfolk County,2215,42.43315849,-71.06467638,328190.82,2773.12
805cac74-6094-4f3a-aea5-2029537ba82e,10/8/1962,11/4/2013,999-73-4788,S99919642,X32806675X,Mr.,Faustino767,Schiller186,,,M,white,french_canadian,M,Beverly  Massachusetts  US,875 Volkman Fork,Warren,Massachusetts,Worcester County,1083,42.28883061,-72.10046003,10853.06,0
13dca7bd-5456-4b5d-b688-60c2abf02a19,12/31/2005,,999-34-1419,,,,Coleman27,Kshlerin58,,,,white,german,M,Attleboro  Massachusetts  US,843 Kovacek Underpass,Boston,Massachusetts,Suffolk County,2108,42.37394095,-71.06072692,315085.51,4143.04
3359daf6-eb6c-4587-bdfe-79271e0b5949,5/6/1957,1/3/1972,999-60-2078,,,,Mitchel812,Quigley282,,,,white,english,M,Hanson  Massachusetts  US,592 Hessel Bay Apt 80,North Attleborough,Massachusetts,Bristol County,,41.97517278,-71.26444679,390282.27,1705.68
0d864b3e-018d-4bc8-b3fe-a7d7b9fa1637,10/15/2016,,999-57-1693,,,,Donnetta255,Effertz744,,,,white,italian,F,Milan  Lombardy  IT,142 Trantow Underpass,Newton,Massachusetts,Middlesex County,2458,42.34588165,-71.19509958,61280,1340.76
f022a454-76e4-4172-bfbd-be36abb2b48d,9/9/1996,,999-21-6697,S99983057,X14552494X,Ms.,Kevin729,Mills423,,,,white,scottish,F,Brockton  Massachusetts  US,219 Runte Overpass,Lunenburg,Massachusetts,Worcester County,1462,42.6061497,-71.70820188,522916.47,4412.46
7e3221f0-593e-4d91-8b1d-0d478d97fb2e,5/6/1957,2/15/1982,999-85-8099,S99963923,X88685755X,Mr.,Walter473,Bergstrom287,,,,white,english,M,Revere  Massachusetts  US,483 Johnson Mews Unit 27,North Attleborough,Massachusetts,Bristol County,,42.048905,-71.30788079,510388.06,1966.4
ebba8871-d7f1-43cd-9f9b-0ce17482127f,8/20/1984,,999-52-5826,S99976751,X88710814X,Ms.,Season349,Armstrong51,,,S,white,swedish,F,Webster  Massachusetts  US,450 Kling Underpass Apt 36,Westford,Massachusetts,Middlesex County,,42.68431127,-71.42951045,761185.2,8138.38
5e6faf05-4edd-478b-ba16-c3c9ceff1f24,11/25/1953,2/21/2005,999-33-4043,S99979465,X48828650X,Ms.,Star250,Kulas532,,,S,white,english,F,Franklin  Massachusetts  US,587 Harber Bypass Unit 25,Falmouth,Massachusetts,Barnstable County,2540,41.60583161,-70.59149608,1119037.75,172758.58
0098f816-81fa-4113-8441-4e48fa3e0c2f,7/9/2002,,999-50-3487,S99959985,,,Curtis94,Koelpin146,,,,white,american,M,Edgartown  Massachusetts  US,117 Bednar Haven,Brookline,Massachusetts,Norfolk County,2215,42.4358258,-71.03364036,416199.35,3027.28
df033712-17b8-4a10-9796-aace8f50ef3f,11/24/1967,,999-43-8672,S99963420,X2171607X,Mr.,Hassan290,Kshlerin58,,,M,white,scottish,M,Boston  Massachusetts  US,971 Pfeffer Mission,Nantucket,Massachusetts,Nantucket County,2554,41.35750028,-70.08145279,1313207.76,8598.37
290af2c4-75db-40ca-ad63-d731eb19533e,10/8/1962,,999-77-1056,S99990930,X85767998X,Mr.,Sonny285,Lemke654,,,M,white,french_canadian,M,Lowell  Massachusetts  US,989 Toy Street Apt 19,Warren,Massachusetts,Worcester County,1083,42.31485276,-72.07638313,10171.09,0
37c2654e-3390-4a15-b615-99523f571ecb,4/11/1973,,999-25-1088,S99949963,X1872100X,Mrs.,Geri861,Homenick806,,Bednar518,M,white,french_canadian,F,Braintree  Massachusetts  US,122 McKenzie Rue Suite 64,New Bedford,Massachusetts,Bristol County,2740,41.71414776,-70.92075633,963339.03,4497
2a731e03-eb5a-4511-8761-8775d4401e18,4/8/1988,,999-40-9138,S99999260,X35492561X,Mr.,Vito638,Mertz280,,,M,white,italian,M,Fall River  Massachusetts  US,160 Yundt Tunnel,Southbridge,Massachusetts,Worcester County,1550,42.06388308,-71.95739046,796181.53,3264.72
275771b3-1a43-4b14-889d-30d990825c9f,3/14/1991,,999-11-2173,S99920100,X633610X,Mrs.,Amanda238,Dach178,,Cole117,M,asian,chinese,F,Millville  Massachusetts  US,602 Smitham Rue,Cheshire,Massachusetts,Berkshire County,1225,42.61703806,-73.07601417,555263.92,9221.4
ec3c0fff-fbe2-4ccb-ac9e-d08004335c4a,8/20/1958,,999-23-4192,S99934789,X13497852X,Mrs.,Mariann762,Mosciski958,,Ernser583,M,white,italian,F,Belchertown  Massachusetts  US,287 Gutkowski Port,Middleborough,Massachusetts,Plymouth County,,41.88366372,-70.84836572,1327351.92,5882.72
3333af9a-cd4b-42a2-abe8-c08f53f17ae0,5/6/1957,5/19/2015,999-83-2695,S99921296,X83362733X,Mr.,Herschel574,Skiles927,,,M,white,english,M,Beverly  Massachusetts  US,686 Murray Mission,North Attleborough,Massachusetts,Bristol County,,42.06224421,-71.29094382,1542765.34,3925.52
b038b96f-6203-4bd7-bb46-46511bd55105,3/21/1966,,999-40-8413,S99960715,X24813610X,Mrs.,Yulanda554,Balistreri607,,Doyle959,M,black,african,F,Cambridge  Massachusetts  US,645 Senger Lodge,Shrewsbury,Massachusetts,Worcester County,,42.33293679,-71.68188346,168547.97,10768.39
1d5589ba-8340-4e58-8124-ca0812fa9c39,7/18/1968,,999-70-3514,S99934117,X10610110X,Mrs.,Ja391,Douglas31,,Price929,M,hispanic,puerto_rican,F,Winchester  Massachusetts  US,129 Moen Underpass,Andover,Massachusetts,Essex County,1810,42.66009763,-71.07406931,1224553.93,11483.85
161eb77f-dec7-4104-92a7-00413b5637c1,5/6/1957,,999-13-7322,S99910920,X88604065X,Mr.,Ivan258,Feil794,,,M,white,english,M,Lawrence  Massachusetts  US,383 Mueller Spur,North Attleborough,Massachusetts,Bristol County,,41.98416089,-71.31208562,1577311.77,6105.32
10ea5009-5aa7-41d8-9cc5-6652a2ce295e,3/7/1960,,999-11-2153,S99982650,X23108035X,Mrs.,Brooke250,Roob72,,Considine820,M,white,irish,F,Wellesley  Massachusetts  US,238 D'Amore Gateway,Sharon,Massachusetts,Norfolk County,2067,42.11048111,-71.18355359,1282695.71,7384.46
467237f2-3b91-446c-b6d7-db158947bc47,11/25/1953,,999-44-2025,S99984720,X19640742X,Ms.,Tomasa683,Kub800,,,S,white,english,F,Boston  Massachusetts  US,889 Haley Vale,Falmouth,Massachusetts,Barnstable County,2540,41.62666871,-70.57313568,1752346.37,5150.44
4d1e6882-a78a-469f-8100-1dd60ba23d45,1/27/1964,,999-72-4934,S99951681,X45046846X,Mrs.,Pat3,Considine820,,Von197,M,white,irish,F,Hamilton  Massachusetts  US,805 Kessler Viaduct,Norfolk,Massachusetts,Norfolk County,,42.20005718,-71.28159203,1129843.59,15929.1
2ea28da9-0367-4304-bafa-63c472340347,2/23/1962,,999-22-3093,S99926542,X21756155X,Mrs.,Candace369,Emmerich580,,Boyer713,M,white,english,F,Medford  Massachusetts  US,679 Hodkiewicz Gate Suite 74,Everett,Massachusetts,Middlesex County,2148,42.47971385,-71.03588348,1301675.3,6736
73bbcb22-ec2e-43f2-af1b-52b1b0f7065e,12/8/2018,,999-97-4016,,,,Terrell212,Flatley871,,,,white,french_canadian,M,Georgetown  Massachusetts  US,1076 Effertz Boulevard,North Attleborough,Massachusetts,Bristol County,,42.01818811,-71.31377401,20000,645.8
5d407123-05dc-4f70-b341-05ab13a2435a,10/3/1963,,999-62-9900,S99985135,X13978390X,Mrs.,Gerald181,Schneider199,,Jones311,M,white,irish,F,Medford  Massachusetts  US,125 Auer Orchard Suite 97,Brookline,Massachusetts,Norfolk County,2215,42.41252206,-71.10474738,1284177.04,9584.48
9440b11c-b04d-4786-86da-3000339d78c1,6/16/2011,,999-24-7005,,,,Silvana620,Bauch723,,,,white,english,F,Norwood  Massachusetts  US,143 Larson Bay,Westford,Massachusetts,Middlesex County,,42.6123639,-71.37503635,190303.56,2432.36
305b33cc-1530-4634-963a-d8f175fb9785,8/28/2013,,999-34-7381,,,,Maria750,Mante251,,,,white,italian,M,Gloucester  Massachusetts  US,790 Hauck Forge,Ipswich,Massachusetts,Essex County,1938,42.7209319,-70.74240417,138770,1996.56
